time	V(p2)	V(c5_ic)	V(reset)	V(vosc)	V(p1)	V(vout)	V(sam)
Step Information: Cin=1µ  (Run: 1/3)
1.429644874999852e-03	5.000000e+00	-7.447619e+00	0.000000e+00	6.069493e+00	0.000000e+00	-7.451371e+00	0.000000e+00
1.429839874999834e-03	5.000000e+00	-7.447619e+00	0.000000e+00	6.066723e+00	0.000000e+00	-7.451371e+00	0.000000e+00
1.429899874999828e-03	5.000000e+00	-7.447619e+00	0.000000e+00	6.065871e+00	0.000000e+00	-7.451371e+00	0.000000e+00
1.429940000000006e-03	5.000000e+00	-7.447619e+00	0.000000e+00	6.065301e+00	0.000000e+00	-7.451371e+00	0.000000e+00
1.429983000000002e-03	5.000000e+00	-7.447619e+00	0.000000e+00	6.064690e+00	0.000000e+00	-7.451371e+00	0.000000e+00
1.429994000000001e-03	5.000000e+00	-7.447619e+00	0.000000e+00	6.064534e+00	0.000000e+00	-7.451371e+00	0.000000e+00
1.430001000000000e-03	5.000000e+00	-7.447619e+00	0.000000e+00	6.064434e+00	0.000000e+00	-7.451371e+00	0.000000e+00
1.430001100000000e-03	4.500000e+00	-7.447619e+00	0.000000e+00	6.064433e+00	0.000000e+00	-7.451371e+00	0.000000e+00
1.430001300000000e-03	3.500000e+00	-7.447619e+00	0.000000e+00	6.064430e+00	0.000000e+00	-7.451371e+00	0.000000e+00
1.430001600000000e-03	2.000000e+00	-7.447619e+00	0.000000e+00	6.064425e+00	0.000000e+00	-7.451371e+00	0.000000e+00
1.430002000000000e-03	1.378170e-09	-7.447619e+00	0.000000e+00	6.064420e+00	0.000000e+00	-7.451371e+00	0.000000e+00
1.430002040000000e-03	4.593902e-10	-7.447619e+00	0.000000e+00	6.064419e+00	0.000000e+00	-7.451371e+00	0.000000e+00
1.430002120000000e-03	0.000000e+00	-7.447619e+00	0.000000e+00	6.064418e+00	0.000000e+00	-7.451371e+00	0.000000e+00
1.430002280000000e-03	0.000000e+00	-7.447619e+00	0.000000e+00	6.064416e+00	0.000000e+00	-7.451371e+00	0.000000e+00
1.430002600000000e-03	0.000000e+00	-7.447619e+00	0.000000e+00	6.064411e+00	0.000000e+00	-7.451371e+00	0.000000e+00
1.430003240000000e-03	0.000000e+00	-7.447619e+00	0.000000e+00	6.064402e+00	0.000000e+00	-7.451371e+00	0.000000e+00
1.430004519999999e-03	0.000000e+00	-7.447619e+00	0.000000e+00	6.064384e+00	0.000000e+00	-7.451371e+00	0.000000e+00
1.430007079999999e-03	0.000000e+00	-7.447619e+00	0.000000e+00	6.064348e+00	0.000000e+00	-7.451371e+00	0.000000e+00
1.430165799999967e-03	0.000000e+00	-7.447619e+00	0.000000e+00	6.062091e+00	0.000000e+00	-7.451371e+00	0.000000e+00
1.438047875000000e-03	0.000000e+00	-7.447613e+00	0.000000e+00	5.948752e+00	0.000000e+00	-7.451371e+00	0.000000e+00
1.438049875000000e-03	0.000000e+00	-7.447613e+00	0.000000e+00	5.948723e+00	0.000000e+00	-7.451371e+00	0.000000e+00
1.438077874999997e-03	0.000000e+00	-7.447613e+00	0.000000e+00	5.948316e+00	0.000000e+00	-7.451371e+00	0.000000e+00
1.439611874999855e-03	0.000000e+00	-7.447612e+00	0.000000e+00	5.925977e+00	0.000000e+00	-7.451371e+00	0.000000e+00
1.439707874999846e-03	0.000000e+00	-7.447612e+00	0.000000e+00	5.924576e+00	0.000000e+00	-7.451371e+00	0.000000e+00
1.439836874999834e-03	0.000000e+00	-7.447612e+00	0.000000e+00	5.922693e+00	0.000000e+00	-7.451371e+00	0.000000e+00
1.439838874999834e-03	0.000000e+00	-7.447612e+00	0.000000e+00	5.922664e+00	0.000000e+00	-7.451371e+00	0.000000e+00
1.439842874999834e-03	0.000000e+00	-7.447612e+00	0.000000e+00	5.922606e+00	0.000000e+00	-7.451371e+00	0.000000e+00
1.439850874999833e-03	0.000000e+00	-7.447612e+00	0.000000e+00	5.922489e+00	0.000000e+00	-7.451371e+00	0.000000e+00
1.439937000000006e-03	0.000000e+00	-7.447612e+00	0.000000e+00	5.921231e+00	0.000000e+00	-7.451371e+00	0.000000e+00
1.439939000000006e-03	0.000000e+00	-7.447612e+00	0.000000e+00	5.921202e+00	0.000000e+00	-7.451371e+00	0.000000e+00
1.439968000000003e-03	0.000000e+00	-7.447612e+00	0.000000e+00	5.920779e+00	0.000000e+00	-7.451371e+00	0.000000e+00
1.439974000000003e-03	0.000000e+00	-7.447612e+00	0.000000e+00	5.920691e+00	0.000000e+00	-7.451371e+00	0.000000e+00
1.439988000000001e-03	0.000000e+00	-7.447612e+00	0.000000e+00	5.920486e+00	0.000000e+00	-7.451371e+00	0.000000e+00
1.439993000000001e-03	0.000000e+00	-7.447612e+00	0.000000e+00	5.920413e+00	0.000000e+00	-7.451371e+00	0.000000e+00
1.439996000000001e-03	0.000000e+00	-7.447612e+00	0.000000e+00	5.920370e+00	0.000000e+00	-7.451371e+00	0.000000e+00
1.439998000000000e-03	0.000000e+00	-7.447612e+00	0.000000e+00	5.920341e+00	0.000000e+00	-7.451371e+00	0.000000e+00
1.439999000000000e-03	0.000000e+00	-7.447612e+00	0.000000e+00	5.920326e+00	0.000000e+00	-7.451371e+00	0.000000e+00
1.440000000000000e-03	0.000000e+00	-7.447612e+00	0.000000e+00	5.920311e+00	0.000000e+00	-7.451371e+00	0.000000e+00
1.440000100000000e-03	0.000000e+00	-7.447611e+00	5.000000e-01	5.920310e+00	0.000000e+00	-7.451371e+00	0.000000e+00
1.440000300000000e-03	0.000000e+00	-7.447602e+00	1.500000e+00	5.920307e+00	0.000000e+00	-7.451371e+00	0.000000e+00
1.440000600000000e-03	0.000000e+00	-7.447559e+00	3.000000e+00	5.920302e+00	0.000000e+00	-7.451371e+00	0.000000e+00
1.440001000000000e-03	0.000000e+00	-7.447463e+00	5.000000e+00	5.920297e+00	0.000000e+00	-7.451371e+00	0.000000e+00
1.440001040000000e-03	0.000000e+00	-7.447447e+00	5.000000e+00	5.920296e+00	0.000000e+00	-7.451371e+00	0.000000e+00
1.440001120000000e-03	0.000000e+00	-7.447414e+00	5.000000e+00	5.920295e+00	0.000000e+00	-7.451371e+00	0.000000e+00
1.440001280000000e-03	0.000000e+00	-7.447337e+00	5.000000e+00	5.920293e+00	0.000000e+00	-7.451371e+00	0.000000e+00
1.440001600000000e-03	0.000000e+00	-7.447143e+00	5.000000e+00	5.920288e+00	0.000000e+00	-7.451371e+00	0.000000e+00
1.440002240000000e-03	0.000000e+00	-7.446595e+00	5.000000e+00	5.920279e+00	0.000000e+00	-7.451371e+00	0.000000e+00
1.440003520000000e-03	0.000000e+00	-7.444910e+00	5.000000e+00	5.920260e+00	0.000000e+00	-7.451371e+00	0.000000e+00
1.440006079999999e-03	0.000000e+00	-7.439495e+00	5.000000e+00	5.920223e+00	0.000000e+00	-7.451371e+00	0.000000e+00
1.440011199999998e-03	0.000000e+00	-7.422408e+00	5.000000e+00	5.920148e+00	0.000000e+00	-7.451371e+00	0.000000e+00
1.440021439999996e-03	0.000000e+00	-7.372794e+00	5.000000e+00	5.919998e+00	0.000000e+00	-7.451371e+00	0.000000e+00
1.440041919999992e-03	0.000000e+00	-7.246819e+00	5.000000e+00	5.919699e+00	0.000000e+00	-7.451371e+00	0.000000e+00
1.440082879999984e-03	0.000000e+00	-6.971314e+00	5.000000e+00	5.919101e+00	0.000000e+00	-7.451371e+00	0.000000e+00
1.440164799999967e-03	0.000000e+00	-6.437496e+00	5.000000e+00	5.917904e+00	0.000000e+00	-7.451371e+00	0.000000e+00
1.440307266114274e-03	0.000000e+00	-5.618634e+00	5.000000e+00	5.915822e+00	0.000000e+00	-7.451371e+00	0.000000e+00
1.440592198342888e-03	0.000000e+00	-4.314287e+00	5.000000e+00	5.911655e+00	0.000000e+00	-7.451371e+00	0.000000e+00
1.441083482750883e-03	0.000000e+00	-2.702433e+00	5.000000e+00	5.904464e+00	0.000000e+00	-7.451371e+00	0.000000e+00
1.441613595708662e-03	0.000000e+00	-1.573312e+00	5.000000e+00	5.896696e+00	0.000000e+00	-7.451371e+00	0.000000e+00
1.442099396167222e-03	0.000000e+00	-9.488159e-01	5.000000e+00	5.889569e+00	0.000000e+00	-7.451370e+00	0.000000e+00
1.442557706292238e-03	0.000000e+00	-5.926995e-01	5.000000e+00	5.882837e+00	0.000000e+00	-7.451370e+00	0.000000e+00
1.443018361050007e-03	0.000000e+00	-3.712790e-01	5.000000e+00	5.876064e+00	0.000000e+00	-7.451370e+00	0.000000e+00
1.443489631390693e-03	0.000000e+00	-2.299881e-01	5.000000e+00	5.869127e+00	0.000000e+00	-7.451369e+00	0.000000e+00
1.443958175079183e-03	0.000000e+00	-1.426892e-01	5.000000e+00	5.862222e+00	0.000000e+00	-7.451369e+00	0.000000e+00
1.444431709801154e-03	0.000000e+00	-8.449672e-02	5.000000e+00	5.855238e+00	0.000000e+00	-7.451369e+00	0.000000e+00
1.444539832517935e-03	0.000000e+00	-7.505949e-02	5.000000e+00	5.853642e+00	0.000000e+00	-7.451369e+00	0.000000e+00
1.444763077951498e-03	0.000000e+00	-5.964759e-02	5.000000e+00	5.850346e+00	0.000000e+00	-7.451368e+00	0.000000e+00
1.444914077951484e-03	0.000000e+00	-5.130757e-02	5.000000e+00	5.848114e+00	0.000000e+00	-7.451368e+00	0.000000e+00
1.444997000000001e-03	0.000000e+00	-4.721852e-02	5.000000e+00	5.846889e+00	0.000000e+00	-7.451368e+00	0.000000e+00
1.444997467708853e-03	0.000000e+00	-4.719644e-02	5.000000e+00	5.846882e+00	0.000000e+00	-7.451368e+00	0.000000e+00
1.445000000000000e-03	0.000000e+00	-4.707708e-02	5.000000e+00	5.846845e+00	0.000000e+00	-7.451368e+00	0.000000e+00
1.445001000000000e-03	0.000000e+00	-4.703002e-02	5.000000e+00	5.846830e+00	0.000000e+00	-7.451368e+00	0.000000e+00
1.445001100000000e-03	0.000000e+00	-4.702532e-02	4.500000e+00	5.846828e+00	0.000000e+00	-7.451368e+00	0.000000e+00
1.445001300000000e-03	0.000000e+00	-4.701591e-02	3.500000e+00	5.846826e+00	0.000000e+00	-7.451368e+00	0.000000e+00
1.445001600000000e-03	0.000000e+00	-4.700183e-02	2.000000e+00	5.846821e+00	0.000000e+00	-7.451368e+00	0.000000e+00
1.445002000000000e-03	0.000000e+00	-4.698313e-02	8.572458e-10	5.846815e+00	0.000000e+00	-7.451368e+00	0.000000e+00
1.445002040000000e-03	0.000000e+00	-4.698128e-02	2.857486e-10	5.846815e+00	0.000000e+00	-7.451368e+00	0.000000e+00
1.445002120000000e-03	0.000000e+00	-4.697759e-02	0.000000e+00	5.846814e+00	0.000000e+00	-7.451368e+00	0.000000e+00
1.445002280000000e-03	0.000000e+00	-4.697028e-02	0.000000e+00	5.846811e+00	0.000000e+00	-7.451368e+00	0.000000e+00
1.445002600000000e-03	0.000000e+00	-4.695594e-02	0.000000e+00	5.846807e+00	0.000000e+00	-7.451368e+00	0.000000e+00
1.445003240000000e-03	0.000000e+00	-4.692830e-02	0.000000e+00	5.846797e+00	0.000000e+00	-7.451368e+00	0.000000e+00
1.445007079999999e-03	0.000000e+00	-4.678758e-02	0.000000e+00	5.846740e+00	0.000000e+00	-7.451368e+00	0.000000e+00
1.445012199999998e-03	0.000000e+00	-4.665048e-02	0.000000e+00	5.846664e+00	0.000000e+00	-7.451368e+00	0.000000e+00
1.445022439999996e-03	0.000000e+00	-4.648053e-02	0.000000e+00	5.846513e+00	0.000000e+00	-7.451368e+00	0.000000e+00
1.445042919999992e-03	0.000000e+00	-4.633155e-02	0.000000e+00	5.846210e+00	0.000000e+00	-7.451368e+00	0.000000e+00
1.445083879999984e-03	0.000000e+00	-4.625659e-02	0.000000e+00	5.845605e+00	0.000000e+00	-7.451368e+00	0.000000e+00
1.445309455779913e-03	0.000000e+00	-4.624474e-02	0.000000e+00	5.842269e+00	0.000000e+00	-7.451368e+00	0.000000e+00
1.449295514762528e-03	0.000000e+00	-4.624451e-02	0.000000e+00	5.783059e+00	0.000000e+00	-7.451365e+00	0.000000e+00
1.449607251254505e-03	0.000000e+00	-4.624467e-02	0.000000e+00	5.778408e+00	0.000000e+00	-7.451365e+00	0.000000e+00
1.449619251254504e-03	0.000000e+00	-4.624458e-02	0.000000e+00	5.778228e+00	0.000000e+00	-7.451365e+00	0.000000e+00
1.449984000000002e-03	0.000000e+00	-4.624448e-02	0.000000e+00	5.772781e+00	0.000000e+00	-7.451365e+00	0.000000e+00
1.449992040142998e-03	0.000000e+00	-4.624448e-02	0.000000e+00	5.772661e+00	0.000000e+00	-7.451365e+00	0.000000e+00
1.449996100357492e-03	0.000000e+00	-4.624448e-02	0.000000e+00	5.772601e+00	0.000000e+00	-7.451365e+00	0.000000e+00
1.449997100357492e-03	0.000000e+00	-4.624448e-02	0.000000e+00	5.772586e+00	0.000000e+00	-7.451365e+00	0.000000e+00
1.449998200714983e-03	0.000000e+00	-4.624448e-02	0.000000e+00	5.772569e+00	0.000000e+00	-7.451365e+00	0.000000e+00
1.449999197140069e-03	0.000000e+00	-4.624448e-02	0.000000e+00	5.772554e+00	0.000000e+00	-7.451365e+00	0.000000e+00
1.450000000000000e-03	0.000000e+00	-4.624448e-02	0.000000e+00	5.772542e+00	0.000000e+00	-7.451365e+00	0.000000e+00
1.450000190134139e-03	0.000000e+00	-4.624448e-02	0.000000e+00	5.772540e+00	9.506707e-01	-7.451365e+00	0.000000e+00
1.450000232997822e-03	0.000000e+00	-4.624448e-02	0.000000e+00	5.772539e+00	1.164989e+00	-7.451365e+00	0.000000e+00
1.450000260292156e-03	0.000000e+00	-4.624448e-02	0.000000e+00	5.772539e+00	1.301461e+00	-7.451365e+00	0.000000e+00
1.450000286106136e-03	0.000000e+00	-4.624448e-02	0.000000e+00	5.772538e+00	1.430531e+00	-7.451365e+00	0.000000e+00
1.450000309739781e-03	0.000000e+00	-4.624448e-02	0.000000e+00	5.772538e+00	1.548699e+00	-7.451365e+00	0.000000e+00
1.450000335384351e-03	0.000000e+00	-4.624448e-02	0.000000e+00	5.772538e+00	1.676922e+00	-7.451365e+00	0.000000e+00
1.450000386673492e-03	0.000000e+00	-4.624448e-02	0.000000e+00	5.772537e+00	1.933367e+00	-7.451365e+00	0.000000e+00
1.450000489251772e-03	0.000000e+00	-4.624448e-02	0.000000e+00	5.772535e+00	2.446259e+00	-7.451365e+00	0.000000e+00
1.450001000000000e-03	0.000000e+00	-4.624448e-02	0.000000e+00	5.772528e+00	5.000000e+00	-7.451365e+00	0.000000e+00
1.450001030559167e-03	0.000000e+00	-4.624448e-02	0.000000e+00	5.772527e+00	5.000000e+00	-7.451365e+00	0.000000e+00
1.450001213914167e-03	0.000000e+00	-4.624448e-02	0.000000e+00	5.772524e+00	5.000000e+00	-7.451365e+00	0.000000e+00
1.450001947334169e-03	0.000000e+00	-4.624448e-02	0.000000e+00	5.772513e+00	5.000000e+00	-7.451365e+00	0.000000e+00
1.450002925227504e-03	0.000000e+00	-4.624448e-02	0.000000e+00	5.772499e+00	5.000000e+00	-7.451365e+00	0.000000e+00
1.450008792587514e-03	0.000000e+00	-4.624448e-02	0.000000e+00	5.772411e+00	5.000000e+00	-7.451365e+00	0.000000e+00
1.450016615734194e-03	0.000000e+00	-4.624448e-02	0.000000e+00	5.772294e+00	5.000000e+00	-7.451365e+00	0.000000e+00
1.450032262027555e-03	0.000000e+00	-4.624448e-02	0.000000e+00	5.772060e+00	5.000000e+00	-7.451365e+00	0.000000e+00
1.450063554614277e-03	0.000000e+00	-4.624448e-02	0.000000e+00	5.771593e+00	5.000000e+00	-7.451365e+00	0.000000e+00
1.450126139787721e-03	0.000000e+00	-4.624449e-02	0.000000e+00	5.770658e+00	5.000000e+00	-7.451365e+00	0.000000e+00
1.450251310134608e-03	0.000000e+00	-4.624450e-02	0.000000e+00	5.768787e+00	5.000000e+00	-7.451365e+00	0.000000e+00
1.450501650828383e-03	0.000000e+00	-4.624454e-02	0.000000e+00	5.765043e+00	5.000000e+00	-7.451365e+00	0.000000e+00
1.451002332215933e-03	0.000000e+00	-4.624468e-02	0.000000e+00	5.757551e+00	5.000000e+00	-7.451364e+00	0.000000e+00
1.451591205779883e-03	0.000000e+00	-4.624491e-02	0.000000e+00	5.748730e+00	5.000000e+00	-7.451364e+00	0.000000e+00
1.452351314845649e-03	0.000000e+00	-4.624527e-02	0.000000e+00	5.737328e+00	5.000000e+00	-7.451363e+00	0.000000e+00
1.453199398845785e-03	0.000000e+00	-4.624571e-02	0.000000e+00	5.724586e+00	5.000000e+00	-7.451362e+00	0.000000e+00
1.454333950592421e-03	0.000000e+00	-4.624633e-02	0.000000e+00	5.707508e+00	5.000000e+00	-7.451362e+00	0.000000e+00
1.455729384062478e-03	0.000000e+00	-4.624711e-02	0.000000e+00	5.686450e+00	5.000000e+00	-7.451360e+00	0.000000e+00
1.457682509062478e-03	0.000000e+00	-4.624821e-02	0.000000e+00	5.656892e+00	5.000000e+00	-7.451359e+00	0.000000e+00
1.459635634062478e-03	0.000000e+00	-4.624930e-02	0.000000e+00	5.627243e+00	5.000000e+00	-7.451357e+00	0.000000e+00
1.461588759062478e-03	0.000000e+00	-4.625039e-02	0.000000e+00	5.597499e+00	5.000000e+00	-7.451356e+00	0.000000e+00
1.479166884062478e-03	0.000000e+00	-4.625994e-02	0.000000e+00	5.326300e+00	5.000000e+00	-7.451343e+00	0.000000e+00
1.496745009062478e-03	0.000000e+00	-4.626901e-02	0.000000e+00	5.051124e+00	5.000000e+00	-7.451330e+00	0.000000e+00
1.498053875000001e-03	0.000000e+00	-4.626967e-02	0.000000e+00	5.030569e+00	5.000000e+00	-7.451329e+00	0.000000e+00
1.499070875000127e-03	0.000000e+00	-4.627018e-02	0.000000e+00	5.014595e+00	5.000000e+00	-7.451328e+00	0.000000e+00
1.499076875000128e-03	0.000000e+00	-4.627018e-02	0.000000e+00	5.014500e+00	5.000000e+00	-7.451328e+00	0.000000e+00
1.499583875000191e-03	0.000000e+00	-4.627043e-02	0.000000e+00	5.006536e+00	5.000000e+00	-7.451328e+00	0.000000e+00
1.499707875000206e-03	0.000000e+00	-4.627049e-02	0.000000e+00	5.004589e+00	5.000000e+00	-7.451328e+00	0.000000e+00
1.499842875000223e-03	0.000000e+00	-4.627056e-02	0.000000e+00	5.002468e+00	5.000000e+00	-7.451328e+00	0.000000e+00
1.499950999999994e-03	0.000000e+00	-4.627062e-02	0.000000e+00	5.000770e+00	5.000000e+00	-7.451328e+00	0.000000e+00
1.499969999999996e-03	0.000000e+00	-4.627062e-02	0.000000e+00	5.000471e+00	5.000000e+00	-7.451328e+00	0.000000e+00
1.499994999999999e-03	0.000000e+00	-4.627064e-02	0.000000e+00	5.000079e+00	5.000000e+00	-7.451328e+00	0.000000e+00
1.500000000000000e-03	0.000000e+00	-4.627064e-02	0.000000e+00	5.000000e+00	5.000000e+00	-7.451328e+00	0.000000e+00
1.500000100000000e-03	5.000000e-01	-4.627111e-02	0.000000e+00	4.999999e+00	5.000000e+00	-7.451328e+00	0.000000e+00
1.500000300000000e-03	1.500000e+00	-4.627710e-02	0.000000e+00	4.999995e+00	5.000000e+00	-7.451328e+00	0.000000e+00
1.500000600000000e-03	3.000000e+00	-4.630508e-02	0.000000e+00	4.999990e+00	5.000000e+00	-7.451328e+00	0.000000e+00
1.500001000000000e-03	5.000000e+00	-4.636868e-02	0.000000e+00	4.999984e+00	5.000000e+00	-7.451328e+00	0.000000e+00
1.500001280000000e-03	5.000000e+00	-4.645228e-02	0.000000e+00	4.999980e+00	3.600000e+00	-7.451328e+00	0.000000e+00
1.500001600000000e-03	5.000000e+00	-4.657689e-02	0.000000e+00	4.999975e+00	2.000000e+00	-7.451328e+00	0.000000e+00
1.500002000000000e-03	5.000000e+00	-4.675803e-02	0.000000e+00	4.999969e+00	1.378170e-09	-7.451328e+00	0.000000e+00
1.500002120000000e-03	5.000000e+00	-4.682508e-02	0.000000e+00	4.999967e+00	0.000000e+00	-7.451328e+00	0.000000e+00
1.500002600000000e-03	5.000000e+00	-4.714139e-02	0.000000e+00	4.999959e+00	0.000000e+00	-7.451328e+00	0.000000e+00
1.500003239999999e-03	5.000000e+00	-4.768054e-02	0.000000e+00	4.999949e+00	0.000000e+00	-7.451328e+00	0.000000e+00
1.500004519999998e-03	5.000000e+00	-4.913032e-02	0.000000e+00	4.999929e+00	0.000000e+00	-7.451328e+00	0.000000e+00
1.500007079999996e-03	5.000000e+00	-5.331565e-02	0.000000e+00	4.999889e+00	0.000000e+00	-7.451328e+00	0.000000e+00
1.500012199999992e-03	5.000000e+00	-6.560725e-02	0.000000e+00	4.999808e+00	0.000000e+00	-7.451328e+00	0.000000e+00
1.500022439999985e-03	5.000000e+00	-9.880346e-02	0.000000e+00	4.999648e+00	0.000000e+00	-7.451328e+00	0.000000e+00
1.500034123240560e-03	5.000000e+00	-1.451105e-01	0.000000e+00	4.999464e+00	0.000000e+00	-7.451328e+00	0.000000e+00
1.500051613830982e-03	5.000000e+00	-2.226559e-01	0.000000e+00	4.999189e+00	0.000000e+00	-7.451328e+00	0.000000e+00
1.500074412521196e-03	5.000000e+00	-3.273478e-01	0.000000e+00	4.998831e+00	0.000000e+00	-7.451328e+00	0.000000e+00
1.500114496590663e-03	5.000000e+00	-5.091962e-01	0.000000e+00	4.998201e+00	0.000000e+00	-7.451327e+00	0.000000e+00
1.500184084616718e-03	5.000000e+00	-8.155885e-01	0.000000e+00	4.997108e+00	0.000000e+00	-7.451327e+00	0.000000e+00
1.500201481623232e-03	5.000000e+00	-8.893905e-01	0.000000e+00	4.996835e+00	0.000000e+00	-7.451327e+00	0.000000e+00
1.500236275636260e-03	5.000000e+00	-1.032727e+00	0.000000e+00	4.996289e+00	0.000000e+00	-7.451327e+00	0.000000e+00
1.500244974139516e-03	5.000000e+00	-1.067965e+00	0.000000e+00	4.996152e+00	0.000000e+00	-7.451327e+00	0.000000e+00
1.500262371146030e-03	5.000000e+00	-1.136976e+00	0.000000e+00	4.995879e+00	0.000000e+00	-7.451327e+00	0.000000e+00
1.500297165159058e-03	5.000000e+00	-1.271173e+00	0.000000e+00	4.995332e+00	0.000000e+00	-7.451327e+00	0.000000e+00
1.500366753185113e-03	5.000000e+00	-1.524762e+00	0.000000e+00	4.994239e+00	0.000000e+00	-7.451327e+00	0.000000e+00
1.500505929237224e-03	5.000000e+00	-1.978891e+00	0.000000e+00	4.992053e+00	0.000000e+00	-7.451327e+00	0.000000e+00
1.500784281341445e-03	5.000000e+00	-2.714858e+00	0.000000e+00	4.987680e+00	0.000000e+00	-7.451327e+00	0.000000e+00
1.501340985549888e-03	5.000000e+00	-3.783590e+00	0.000000e+00	4.978936e+00	0.000000e+00	-7.451327e+00	0.000000e+00
1.501928971257613e-03	5.000000e+00	-4.523453e+00	0.000000e+00	4.969700e+00	0.000000e+00	-7.451327e+00	0.000000e+00
1.502486656897104e-03	5.000000e+00	-4.945318e+00	0.000000e+00	4.960941e+00	0.000000e+00	-7.451326e+00	0.000000e+00
1.502990607613040e-03	5.000000e+00	-5.175595e+00	0.000000e+00	4.953026e+00	0.000000e+00	-7.451326e+00	0.000000e+00
1.503512567816556e-03	5.000000e+00	-5.322521e+00	0.000000e+00	4.944829e+00	0.000000e+00	-7.451326e+00	0.000000e+00
1.504032372213525e-03	5.000000e+00	-5.415237e+00	0.000000e+00	4.936666e+00	0.000000e+00	-7.451326e+00	0.000000e+00
1.504466110380595e-03	5.000000e+00	-5.464224e+00	0.000000e+00	4.929856e+00	0.000000e+00	-7.451326e+00	0.000000e+00
1.505000000000000e-03	5.000000e+00	-5.505881e+00	0.000000e+00	4.921473e+00	0.000000e+00	-7.451326e+00	0.000000e+00
1.505160166885822e-03	5.000000e+00	-5.513513e+00	0.000000e+00	4.918959e+00	0.000000e+00	-7.451326e+00	0.000000e+00
1.505373722733584e-03	5.000000e+00	-5.521982e+00	0.000000e+00	4.915606e+00	0.000000e+00	-7.451326e+00	0.000000e+00
1.505800834429108e-03	5.000000e+00	-5.535007e+00	0.000000e+00	4.908901e+00	0.000000e+00	-7.451326e+00	0.000000e+00
1.506331931377075e-03	5.000000e+00	-5.546341e+00	0.000000e+00	4.900565e+00	0.000000e+00	-7.451326e+00	0.000000e+00
1.506847634688539e-03	5.000000e+00	-5.553371e+00	0.000000e+00	4.892471e+00	0.000000e+00	-7.451326e+00	0.000000e+00
1.507404021506386e-03	5.000000e+00	-5.558046e+00	0.000000e+00	4.883740e+00	0.000000e+00	-7.451325e+00	0.000000e+00
1.507915567061546e-03	5.000000e+00	-5.560703e+00	0.000000e+00	4.875714e+00	0.000000e+00	-7.451325e+00	0.000000e+00
1.508453692828817e-03	5.000000e+00	-5.562417e+00	0.000000e+00	4.867272e+00	0.000000e+00	-7.451325e+00	0.000000e+00
1.508970079087501e-03	5.000000e+00	-5.563438e+00	0.000000e+00	4.859173e+00	0.000000e+00	-7.451325e+00	0.000000e+00
1.509510509785262e-03	5.000000e+00	-5.564095e+00	0.000000e+00	4.850698e+00	0.000000e+00	-7.451325e+00	0.000000e+00
1.510036230107502e-03	5.000000e+00	-5.564491e+00	0.000000e+00	4.842456e+00	0.000000e+00	-7.451325e+00	0.000000e+00
1.510581007217644e-03	5.000000e+00	-5.564742e+00	0.000000e+00	4.833917e+00	0.000000e+00	-7.451325e+00	0.000000e+00
1.511120210164242e-03	5.000000e+00	-5.564893e+00	0.000000e+00	4.825467e+00	0.000000e+00	-7.451325e+00	0.000000e+00
1.511682113271439e-03	5.000000e+00	-5.564989e+00	0.000000e+00	4.816663e+00	0.000000e+00	-7.451325e+00	0.000000e+00
1.512252838127725e-03	5.000000e+00	-5.565047e+00	0.000000e+00	4.807724e+00	0.000000e+00	-7.451324e+00	0.000000e+00
1.512860834290157e-03	5.000000e+00	-5.565083e+00	0.000000e+00	4.798203e+00	0.000000e+00	-7.451324e+00	0.000000e+00
1.513505071267988e-03	5.000000e+00	-5.565105e+00	0.000000e+00	4.788118e+00	0.000000e+00	-7.451324e+00	0.000000e+00
1.514223922000738e-03	5.000000e+00	-5.565118e+00	0.000000e+00	4.776870e+00	0.000000e+00	-7.451324e+00	0.000000e+00
1.515036353886867e-03	5.000000e+00	-5.565125e+00	0.000000e+00	4.764163e+00	0.000000e+00	-7.451324e+00	0.000000e+00
1.516008843779338e-03	5.000000e+00	-5.565129e+00	0.000000e+00	4.748960e+00	0.000000e+00	-7.451324e+00	0.000000e+00
1.517206483459533e-03	5.000000e+00	-5.565131e+00	0.000000e+00	4.730253e+00	0.000000e+00	-7.451324e+00	0.000000e+00
1.518788015164855e-03	5.000000e+00	-5.565132e+00	0.000000e+00	4.705573e+00	0.000000e+00	-7.451324e+00	0.000000e+00
1.520741140164855e-03	5.000000e+00	-5.565132e+00	0.000000e+00	4.675133e+00	0.000000e+00	-7.451323e+00	0.000000e+00
1.522694265164855e-03	5.000000e+00	-5.565132e+00	0.000000e+00	4.644729e+00	0.000000e+00	-7.451323e+00	0.000000e+00
1.523755094670290e-03	5.000000e+00	-5.565132e+00	0.000000e+00	4.628240e+00	0.000000e+00	-7.451323e+00	0.000000e+00
1.524846650764906e-03	5.000000e+00	-5.565132e+00	0.000000e+00	4.611293e+00	0.000000e+00	-7.451322e+00	0.000000e+00
1.524909650764900e-03	5.000000e+00	-5.565132e+00	0.000000e+00	4.610316e+00	0.000000e+00	-7.451322e+00	0.000000e+00
1.524976904589353e-03	5.000000e+00	-5.565132e+00	0.000000e+00	4.609272e+00	0.000000e+00	-7.451322e+00	0.000000e+00
1.524987904589352e-03	5.000000e+00	-5.565132e+00	0.000000e+00	4.609101e+00	0.000000e+00	-7.451322e+00	0.000000e+00
